head,relation,tail
2411.14611,BELONGS_TO,Technology_codesam
2411.14611,PROPOSED,Method_natural
2411.14611,PROPOSED,Method_codesam
2411.14611,RESEARCH_ON,Task_se
Method_natural,USES,Technology_codesam
Method_natural,IMPROVES,Method_codesam
Method_natural,EVALUATES,Task_se
Method_codesam,USES,Technology_codesam
Method_codesam,IMPROVES,Method_natural
Method_codesam,EVALUATES,Task_se
Technology_codesam,BELONGS_TO,Task_se
2204.07580,BELONGS_TO,Technology_wikipedia
2204.07580,BELONGS_TO,Technology_deepspeed
2401.04821,BELONGS_TO,Technology_mosecrot
2401.04821,RESEARCH_ON,Task_crosslingual
Technology_mosecrot,BELONGS_TO,Task_crosslingual
2206.07535,BELONGS_TO,Technology_nlp
2408.12742,BELONGS_TO,Technology_imagenet-1k
2103.11367,BELONGS_TO,Technology_nlp
2103.11367,BELONGS_TO,Technology_integrated
1505.07599,PROPOSED,Method_pos
2010.06060,BELONGS_TO,Technology_wikipedia
2010.06060,BELONGS_TO,Technology_books
2010.06060,BELONGS_TO,Technology_biomegatron
2501.07670,BELONGS_TO,Technology_nlp
2501.09777,BELONGS_TO,Technology_blockchain
2501.09777,BELONGS_TO,Technology_svm
2501.09777,BELONGS_TO,Technology_fasttext
2501.09777,BELONGS_TO,Technology_lstm
2501.09777,PROPOSED,Method_bow
2501.09777,PROPOSED,Method_fasttext
Method_bow,USES,Technology_blockchain
Method_bow,USES,Technology_svm
Method_bow,USES,Technology_fasttext
Method_bow,USES,Technology_lstm
Method_bow,IMPROVES,Method_fasttext
Method_fasttext,USES,Technology_blockchain
Method_fasttext,USES,Technology_svm
Method_fasttext,USES,Technology_fasttext
Method_fasttext,USES,Technology_lstm
Method_fasttext,IMPROVES,Method_bow
2212.13074,PROPOSED,Method_data
2011.09031,BELONGS_TO,Technology_nlp
2411.18148,PROPOSED,Method_computer
2310.07644,BELONGS_TO,Technology_nlp
2310.07644,BELONGS_TO,Technology_randommask
2310.07644,PROPOSED,Method_pre-training
Method_pre-training,USES,Technology_nlp
Method_pre-training,USES,Technology_randommask
1203.3227,BELONGS_TO,Technology_strong
2412.13881,BELONGS_TO,Technology_tx-ray
2412.13881,PROPOSED,Method_tx-ray
Method_tx-ray,USES,Technology_tx-ray
2309.11756,PROPOSED,Method_bitfit
2106.15986,BELONGS_TO,Technology_elmogan
2106.15986,PROPOSED,Method_sentiment
2106.15986,RESEARCH_ON,Task_nlp
Method_sentiment,USES,Technology_elmogan
Method_sentiment,EVALUATES,Task_nlp
Technology_elmogan,BELONGS_TO,Task_nlp
2105.13957,PROPOSED,Method_natural
2403.12413,RESEARCH_ON,Task_task
2012.04056,BELONGS_TO,Technology_nlp
1912.05308,PROPOSED,Method_unsupervised
2204.01494,PROPOSED,Method_roborace
2005.13135,BELONGS_TO,Technology_pai-conv
2005.13135,PROPOSED,Method_pai-conv
2005.13135,PROPOSED,Method_random
Method_pai-conv,USES,Technology_pai-conv
Method_pai-conv,IMPROVES,Method_random
Method_random,USES,Technology_pai-conv
Method_random,IMPROVES,Method_pai-conv
2108.09119,PROPOSED,Method_semantic
1702.02535,BELONGS_TO,Technology_wordnet
1702.02535,PROPOSED,Method_weight
Method_weight,USES,Technology_wordnet
2007.14983,PROPOSED,Method_deep
2007.14983,PROPOSED,Method_adversarial
Method_deep,IMPROVES,Method_adversarial
Method_adversarial,IMPROVES,Method_deep
2201.07434,PROPOSED,Method_interpreting
2305.18169,PROPOSED,Method_paraphrasing-guided
2305.18169,PROPOSED,Method_back
2305.18169,RESEARCH_ON,Task_paraphrasing-guided
Method_paraphrasing-guided,IMPROVES,Method_back
Method_paraphrasing-guided,EVALUATES,Task_paraphrasing-guided
Method_back,IMPROVES,Method_paraphrasing-guided
Method_back,EVALUATES,Task_paraphrasing-guided
1911.12579,PROPOSED,Method_web-scrappy
2501.16604,BELONGS_TO,Technology_ai
2501.16604,PROPOSED,Method_optical-electronic-optical
Method_optical-electronic-optical,USES,Technology_ai
1810.09312,PROPOSED,Method_visualization
2306.01800,BELONGS_TO,Technology_ai
2302.04677,BELONGS_TO,Technology_deeplesion
2302.04677,RESEARCH_ON,Task_universal
2302.04677,RESEARCH_ON,Task_cl
Technology_deeplesion,BELONGS_TO,Task_universal
Technology_deeplesion,BELONGS_TO,Task_cl
2102.11584,BELONGS_TO,Technology_advgraph
2305.01713,BELONGS_TO,Technology_computer
2305.01713,RESEARCH_ON,Task_image
Technology_computer,BELONGS_TO,Task_image
2402.17238,PROPOSED,Method_in-batch
2102.12362,BELONGS_TO,Technology_nlp
2102.12362,RESEARCH_ON,Task_detecting
Technology_nlp,BELONGS_TO,Task_detecting
2211.06398,BELONGS_TO,Technology_openreview
2211.06398,PROPOSED,Method_natural
Method_natural,USES,Technology_openreview
2210.03696,BELONGS_TO,Technology_eos
2308.08578,BELONGS_TO,Technology_psi-blast
2308.08578,PROPOSED,Method_psi-blast
Method_psi-blast,USES,Technology_psi-blast
2311.08620,BELONGS_TO,Technology_wordpiece
2311.08620,PROPOSED,Method_byte-pair
2311.08620,PROPOSED,Method_wordpiece
Method_byte-pair,USES,Technology_wordpiece
Method_byte-pair,IMPROVES,Method_wordpiece
Method_wordpiece,USES,Technology_wordpiece
Method_wordpiece,IMPROVES,Method_byte-pair
1908.07125,BELONGS_TO,Technology_snli
1908.07125,RESEARCH_ON,Task_squad
Technology_snli,BELONGS_TO,Task_squad
2501.08182,BELONGS_TO,Technology_cg-mer
2501.08182,BELONGS_TO,Technology_digital
2501.08182,PROPOSED,Method_natural
Method_natural,USES,Technology_cg-mer
Method_natural,USES,Technology_digital
1908.11254,BELONGS_TO,Technology_nlp
1907.02258,BELONGS_TO,Technology_web
1902.06050,BELONGS_TO,Technology_convolutional
2406.10278,BELONGS_TO,Technology_nlp
2411.04242,BELONGS_TO,Technology_multiq-nlp
2411.04242,PROPOSED,Method_multimodal
Method_multimodal,USES,Technology_multiq-nlp
2405.02664,BELONGS_TO,Technology_nlp
2405.02664,BELONGS_TO,Technology_eigen
2405.02664,BELONGS_TO,Technology_gemini
2405.02664,PROPOSED,Method_nlp
Method_nlp,USES,Technology_eigen
Method_nlp,USES,Technology_gemini
2403.11082,BELONGS_TO,Technology_robustsentembed
2403.11082,RESEARCH_ON,Task_bertattack
Technology_robustsentembed,BELONGS_TO,Task_bertattack
2309.02373,BELONGS_TO,Technology_t5
2104.08659,RESEARCH_ON,Task_monotonicity
2102.03300,BELONGS_TO,Technology_natural
2102.03300,PROPOSED,Method_natural
2310.05964,BELONGS_TO,Technology_bidirectional
2310.05964,RESEARCH_ON,Task_bidirectional
Technology_bidirectional,BELONGS_TO,Task_bidirectional
1904.00784,BELONGS_TO,Technology_speech
2201.12195,PROPOSED,Method_natural
2305.04195,RESEARCH_ON,Task_cross-modal
2305.04195,RESEARCH_ON,Task_droptriple
2401.02975,BELONGS_TO,Technology_natural
2401.02975,PROPOSED,Method_open
2401.02975,PROPOSED,Method_natural
2401.02975,PROPOSED,Method_open
Method_open,USES,Technology_natural
Method_open,IMPROVES,Method_natural
Method_open,IMPROVES,Method_open
Method_natural,IMPROVES,Method_open
Method_natural,IMPROVES,Method_open
Method_open,USES,Technology_natural
Method_open,IMPROVES,Method_open
Method_open,IMPROVES,Method_natural
2310.20111,BELONGS_TO,Technology_nlp
2310.20111,PROPOSED,Method_making
2310.20111,PROPOSED,Method_labeling
2310.20111,RESEARCH_ON,Task_making
Method_making,USES,Technology_nlp
Method_making,IMPROVES,Method_labeling
Method_making,EVALUATES,Task_making
Method_labeling,USES,Technology_nlp
Method_labeling,IMPROVES,Method_making
Method_labeling,EVALUATES,Task_making
Technology_nlp,BELONGS_TO,Task_making
2107.10614,RESEARCH_ON,Task_dependency
1609.08779,PROPOSED,Method_natural
2502.13645,BELONGS_TO,Technology_automatic
2502.13645,RESEARCH_ON,Task_lu
Technology_automatic,BELONGS_TO,Task_lu
2408.13202,BELONGS_TO,Technology_instruct
2408.13202,PROPOSED,Method_bidirectional
2408.13202,PROPOSED,Method_ate
Method_bidirectional,USES,Technology_instruct
Method_bidirectional,IMPROVES,Method_ate
Method_ate,USES,Technology_instruct
Method_ate,IMPROVES,Method_bidirectional
2108.12276,BELONGS_TO,Technology_ml
2108.12276,PROPOSED,Method_nlp-based
2108.12276,RESEARCH_ON,Task_end-to-end
Method_nlp-based,USES,Technology_ml
Method_nlp-based,EVALUATES,Task_end-to-end
Technology_ml,BELONGS_TO,Task_end-to-end
1707.01606,RESEARCH_ON,Task_multimedia
2202.09381,PROPOSED,Method_adversarialmodification
2202.09381,PROPOSED,Method_adversarialaddition
2202.09381,RESEARCH_ON,Task_adversarialaddition
Method_adversarialmodification,IMPROVES,Method_adversarialaddition
Method_adversarialmodification,EVALUATES,Task_adversarialaddition
Method_adversarialaddition,IMPROVES,Method_adversarialmodification
Method_adversarialaddition,EVALUATES,Task_adversarialaddition
2304.01507,BELONGS_TO,Technology_mgae
2304.01507,PROPOSED,Method_robust
2304.01507,RESEARCH_ON,Task_rare
Method_robust,USES,Technology_mgae
Method_robust,EVALUATES,Task_rare
Technology_mgae,BELONGS_TO,Task_rare
2411.09607,RESEARCH_ON,Task_trec
2410.12878,BELONGS_TO,Technology_lms
2306.04980,RESEARCH_ON,Task_assessing
2212.08158,BELONGS_TO,Technology_mm-shap
2309.00255,BELONGS_TO,Technology_sortednet
2309.00255,BELONGS_TO,Technology_mobilenet
2309.00255,PROPOSED,Method_ta
Method_ta,USES,Technology_sortednet
Method_ta,USES,Technology_mobilenet
2011.04512,BELONGS_TO,Technology_english
2011.04512,RESEARCH_ON,Task_auxiliary
Technology_english,BELONGS_TO,Task_auxiliary
2502.02539,BELONGS_TO,Technology_genai
2307.08504,BELONGS_TO,Technology_vision
2307.08504,BELONGS_TO,Technology_bus
2307.08504,PROPOSED,Method_bus
Method_bus,USES,Technology_vision
Method_bus,USES,Technology_bus
1602.06291,BELONGS_TO,Technology_wikipedia
2210.05549,BELONGS_TO,Technology_nlp
2110.15721,BELONGS_TO,Technology_ai
2110.15721,RESEARCH_ON,Task_short-text
Technology_ai,BELONGS_TO,Task_short-text
2409.17774,PROPOSED,Method_adversarial
2501.00174,PROPOSED,Method_text
2406.08218,RESEARCH_ON,Task_aa
2305.13048,BELONGS_TO,Technology_transformers
2305.13048,PROPOSED,Method_e
Method_e,USES,Technology_transformers
2312.08782,BELONGS_TO,Technology_artificial
2312.08782,BELONGS_TO,Technology_natural
2312.08782,BELONGS_TO,Technology_computer
1405.5202,BELONGS_TO,Technology_nlp
1405.5202,BELONGS_TO,Technology_ace
1904.03323,BELONGS_TO,Technology_bert
1904.03323,BELONGS_TO,Technology_elmo
2102.00881,PROPOSED,Method_machine
2306.08223,RESEARCH_ON,Task_dialogue
2310.05064,BELONGS_TO,Technology_sign.mt
2210.07447,PROPOSED,Method_multilingual
2406.05547,PROPOSED,Method_tokenization
2406.05547,PROPOSED,Method_grapheme-to-phoneme
2406.05547,PROPOSED,Method_dau
2406.05547,PROPOSED,Method_grapheme-to-daus
2406.05547,PROPOSED,Method_unsupervised
Method_tokenization,IMPROVES,Method_grapheme-to-phoneme
Method_tokenization,IMPROVES,Method_dau
Method_tokenization,IMPROVES,Method_grapheme-to-daus
Method_tokenization,IMPROVES,Method_unsupervised
Method_grapheme-to-phoneme,IMPROVES,Method_tokenization
Method_grapheme-to-phoneme,IMPROVES,Method_dau
Method_grapheme-to-phoneme,IMPROVES,Method_grapheme-to-daus
Method_grapheme-to-phoneme,IMPROVES,Method_unsupervised
Method_dau,IMPROVES,Method_tokenization
Method_dau,IMPROVES,Method_grapheme-to-phoneme
Method_dau,IMPROVES,Method_grapheme-to-daus
Method_dau,IMPROVES,Method_unsupervised
Method_grapheme-to-daus,IMPROVES,Method_tokenization
Method_grapheme-to-daus,IMPROVES,Method_grapheme-to-phoneme
Method_grapheme-to-daus,IMPROVES,Method_dau
Method_grapheme-to-daus,IMPROVES,Method_unsupervised
Method_unsupervised,IMPROVES,Method_tokenization
Method_unsupervised,IMPROVES,Method_grapheme-to-phoneme
Method_unsupervised,IMPROVES,Method_dau
Method_unsupervised,IMPROVES,Method_grapheme-to-daus
1303.1232,BELONGS_TO,Technology_wikipedia
2010.11574,BELONGS_TO,Technology_electra
2311.05089,BELONGS_TO,Technology_nlp
2501.01230,PROPOSED,Method_modeling
2303.16039,PROPOSED,Method_byte
2410.22180,BELONGS_TO,Technology_dataset
2410.22180,PROPOSED,Method_transformer-based
Method_transformer-based,USES,Technology_dataset
2110.08455,BELONGS_TO,Technology_nlp
2411.01264,RESEARCH_ON,Task_riloff
2005.00330,BELONGS_TO,Technology_ai
2112.13969,BELONGS_TO,Technology_nlp
2112.13969,RESEARCH_ON,Task_unsupervised
2112.13969,RESEARCH_ON,Task_learning
Technology_nlp,BELONGS_TO,Task_unsupervised
Technology_nlp,BELONGS_TO,Task_learning
2412.04718,BELONGS_TO,Technology_natural
2405.11464,PROPOSED,Method_efficient
2405.11464,PROPOSED,Method_prompt
Method_efficient,IMPROVES,Method_prompt
Method_prompt,IMPROVES,Method_efficient
2104.04515,RESEARCH_ON,Task_connecting
2502.09086,BELONGS_TO,Technology_natural
2301.00280,BELONGS_TO,Technology_ai
2203.12667,BELONGS_TO,Technology_ai
2005.01854,BELONGS_TO,Technology_wordnet
2005.01854,RESEARCH_ON,Task_data
Technology_wordnet,BELONGS_TO,Task_data
1511.06420,PROPOSED,Method_skip-thought
1511.06420,RESEARCH_ON,Task_skip-thought
Method_skip-thought,EVALUATES,Task_skip-thought
2211.08506,BELONGS_TO,Technology_alexnet
1908.01767,BELONGS_TO,Technology_embeddings
1908.01767,BELONGS_TO,Technology_bidirectional
1908.01767,RESEARCH_ON,Task_question
Technology_embeddings,BELONGS_TO,Task_question
Technology_bidirectional,BELONGS_TO,Task_question
2105.13704,BELONGS_TO,Technology_k-16
2105.13704,BELONGS_TO,Technology_nlp4all
2404.16164,BELONGS_TO,Technology_gpt-4
2404.16164,RESEARCH_ON,Task_fact-bench
Technology_gpt-4,BELONGS_TO,Task_fact-bench
2203.14267,BELONGS_TO,Technology_youtube
2205.14082,RESEARCH_ON,Task_end-task
2312.10702,PROPOSED,Method_optimus
2411.02943,BELONGS_TO,Technology_bertopic
2401.09685,BELONGS_TO,Technology_nlp
2401.09685,BELONGS_TO,Technology_ml
2401.09685,BELONGS_TO,Technology_open
2401.09685,BELONGS_TO,Technology_ai
2401.09685,PROPOSED,Method_ml
2401.09685,PROPOSED,Method_nlp
Method_ml,USES,Technology_nlp
Method_ml,USES,Technology_ml
Method_ml,USES,Technology_open
Method_ml,USES,Technology_ai
Method_ml,IMPROVES,Method_nlp
Method_nlp,USES,Technology_ml
Method_nlp,USES,Technology_open
Method_nlp,USES,Technology_ai
Method_nlp,IMPROVES,Method_ml
1412.8419,PROPOSED,Method_simple
2107.11652,RESEARCH_ON,Task_stress
2107.11652,RESEARCH_ON,Task_entity
2405.03425,PROPOSED,Method_lora
2405.03425,PROPOSED,Method_swag
2405.03425,PROPOSED,Method_low-rank
2405.03425,PROPOSED,Method_gaussian
Method_lora,IMPROVES,Method_swag
Method_lora,IMPROVES,Method_low-rank
Method_lora,IMPROVES,Method_gaussian
Method_swag,IMPROVES,Method_lora
Method_swag,IMPROVES,Method_low-rank
Method_swag,IMPROVES,Method_gaussian
Method_low-rank,IMPROVES,Method_lora
Method_low-rank,IMPROVES,Method_swag
Method_low-rank,IMPROVES,Method_gaussian
Method_gaussian,IMPROVES,Method_lora
Method_gaussian,IMPROVES,Method_swag
Method_gaussian,IMPROVES,Method_low-rank
2006.13299,RESEARCH_ON,Task_supervised
1910.07632,RESEARCH_ON,Task_adaptive
2410.13792,PROPOSED,Method_geometric
2205.12700,PROPOSED,Method_bite
2109.03094,BELONGS_TO,Technology_electra
2210.12346,PROPOSED,Method_machine
2203.08512,PROPOSED,Method_instructionspeak
2308.06735,RESEARCH_ON,Task_aerialvln
2112.08333,BELONGS_TO,Technology_amazon
2112.08333,BELONGS_TO,Technology_apple
2410.17602,BELONGS_TO,Technology_llms
2410.17602,BELONGS_TO,Technology_uav
2006.11527,PROPOSED,Method_copy
2006.11527,RESEARCH_ON,Task_language
Method_copy,EVALUATES,Task_language
1709.08850,PROPOSED,Method_mploying
2406.18900,BELONGS_TO,Technology_ai
2107.10648,BELONGS_TO,Technology_graph
1908.04485,BELONGS_TO,Technology_deep
1908.04485,PROPOSED,Method_deep
1908.04485,PROPOSED,Method_nlp
1908.04485,PROPOSED,Method_deep
1908.04485,RESEARCH_ON,Task_diagnosis
1908.04485,RESEARCH_ON,Task_hedge
Method_deep,IMPROVES,Method_nlp
Method_deep,IMPROVES,Method_deep
Method_deep,EVALUATES,Task_diagnosis
Method_deep,EVALUATES,Task_hedge
Method_nlp,USES,Technology_deep
Method_nlp,IMPROVES,Method_deep
Method_nlp,IMPROVES,Method_deep
Method_nlp,EVALUATES,Task_diagnosis
Method_nlp,EVALUATES,Task_hedge
Method_deep,USES,Technology_deep
Method_deep,IMPROVES,Method_deep
Method_deep,IMPROVES,Method_nlp
Method_deep,EVALUATES,Task_diagnosis
Method_deep,EVALUATES,Task_hedge
Technology_deep,BELONGS_TO,Task_diagnosis
Technology_deep,BELONGS_TO,Task_hedge
2412.05434,BELONGS_TO,Technology_nlp
2403.14341,RESEARCH_ON,Task_financial-sts
2410.13191,BELONGS_TO,Technology_ai
2410.13191,BELONGS_TO,Technology_mcqg-srefine
2310.04595,BELONGS_TO,Technology_llms
2310.04595,BELONGS_TO,Technology_segmented
2310.04595,PROPOSED,Method_segmented
2310.04595,RESEARCH_ON,Task_f1
Method_segmented,USES,Technology_llms
Method_segmented,USES,Technology_segmented
Method_segmented,EVALUATES,Task_f1
Technology_llms,BELONGS_TO,Task_f1
Technology_segmented,BELONGS_TO,Task_f1
2502.06924,PROPOSED,Method_enabling
2305.09550,PROPOSED,Method_data
2305.09550,PROPOSED,Method_life
Method_data,IMPROVES,Method_life
Method_life,IMPROVES,Method_data
2412.11102,BELONGS_TO,Technology_llm4svg
2401.14630,RESEARCH_ON,Task_chinese
2501.08454,PROPOSED,Method_keyword-based
2501.08454,PROPOSED,Method_tabbing
2501.08454,PROPOSED,Method_tagging
2501.08454,RESEARCH_ON,Task_tabbing
2501.08454,RESEARCH_ON,Task_tagging
Method_keyword-based,IMPROVES,Method_tabbing
Method_keyword-based,IMPROVES,Method_tagging
Method_keyword-based,EVALUATES,Task_tabbing
Method_keyword-based,EVALUATES,Task_tagging
Method_tabbing,IMPROVES,Method_keyword-based
Method_tabbing,IMPROVES,Method_tagging
Method_tabbing,EVALUATES,Task_tabbing
Method_tabbing,EVALUATES,Task_tagging
Method_tagging,IMPROVES,Method_keyword-based
Method_tagging,IMPROVES,Method_tabbing
Method_tagging,EVALUATES,Task_tabbing
Method_tagging,EVALUATES,Task_tagging
2303.02242,BELONGS_TO,Technology_twp
2303.02242,BELONGS_TO,Technology_trojan
2303.02242,PROPOSED,Method_accumulated
2303.02242,PROPOSED,Method_trojan
2303.02242,PROPOSED,Method_twp
2303.02242,PROPOSED,Method_agr
2303.02242,RESEARCH_ON,Task_test-time
Method_accumulated,USES,Technology_twp
Method_accumulated,USES,Technology_trojan
Method_accumulated,IMPROVES,Method_trojan
Method_accumulated,IMPROVES,Method_twp
Method_accumulated,IMPROVES,Method_agr
Method_accumulated,EVALUATES,Task_test-time
Method_trojan,USES,Technology_twp
Method_trojan,USES,Technology_trojan
Method_trojan,IMPROVES,Method_accumulated
Method_trojan,IMPROVES,Method_twp
Method_trojan,IMPROVES,Method_agr
Method_trojan,EVALUATES,Task_test-time
Method_twp,USES,Technology_twp
Method_twp,USES,Technology_trojan
Method_twp,IMPROVES,Method_accumulated
Method_twp,IMPROVES,Method_trojan
Method_twp,IMPROVES,Method_agr
Method_twp,EVALUATES,Task_test-time
Method_agr,USES,Technology_twp
Method_agr,USES,Technology_trojan
Method_agr,IMPROVES,Method_accumulated
Method_agr,IMPROVES,Method_trojan
Method_agr,IMPROVES,Method_twp
Method_agr,EVALUATES,Task_test-time
Technology_twp,BELONGS_TO,Task_test-time
Technology_trojan,BELONGS_TO,Task_test-time
2305.12641,BELONGS_TO,Technology_nlp
2311.03648,BELONGS_TO,Technology_instruct
2311.03648,BELONGS_TO,Technology_inmemo
2311.03648,PROPOSED,Method_instruct
2311.03648,RESEARCH_ON,Task_foreground
2311.03648,RESEARCH_ON,Task_single
Method_instruct,USES,Technology_instruct
Method_instruct,USES,Technology_inmemo
Method_instruct,EVALUATES,Task_foreground
Method_instruct,EVALUATES,Task_single
Technology_instruct,BELONGS_TO,Task_foreground
Technology_instruct,BELONGS_TO,Task_single
Technology_inmemo,BELONGS_TO,Task_foreground
Technology_inmemo,BELONGS_TO,Task_single
2102.05486,PROPOSED,Method_calibration
2006.06177,PROPOSED,Method_chest
2006.06177,PROPOSED,Method_covid-19-ct-cxr
2006.06177,PROPOSED,Method_chest
2006.06177,PROPOSED,Method_cxr
2006.06177,PROPOSED,Method_ct
2006.06177,PROPOSED,Method_id-19
Method_chest,IMPROVES,Method_covid-19-ct-cxr
Method_chest,IMPROVES,Method_chest
Method_chest,IMPROVES,Method_cxr
Method_chest,IMPROVES,Method_ct
Method_chest,IMPROVES,Method_id-19
Method_covid-19-ct-cxr,IMPROVES,Method_chest
Method_covid-19-ct-cxr,IMPROVES,Method_chest
Method_covid-19-ct-cxr,IMPROVES,Method_cxr
Method_covid-19-ct-cxr,IMPROVES,Method_ct
Method_covid-19-ct-cxr,IMPROVES,Method_id-19
Method_chest,IMPROVES,Method_chest
Method_chest,IMPROVES,Method_covid-19-ct-cxr
Method_chest,IMPROVES,Method_cxr
Method_chest,IMPROVES,Method_ct
Method_chest,IMPROVES,Method_id-19
Method_cxr,IMPROVES,Method_chest
Method_cxr,IMPROVES,Method_covid-19-ct-cxr
Method_cxr,IMPROVES,Method_chest
Method_cxr,IMPROVES,Method_ct
Method_cxr,IMPROVES,Method_id-19
Method_ct,IMPROVES,Method_chest
Method_ct,IMPROVES,Method_covid-19-ct-cxr
Method_ct,IMPROVES,Method_chest
Method_ct,IMPROVES,Method_cxr
Method_ct,IMPROVES,Method_id-19
Method_id-19,IMPROVES,Method_chest
Method_id-19,IMPROVES,Method_covid-19-ct-cxr
Method_id-19,IMPROVES,Method_chest
Method_id-19,IMPROVES,Method_cxr
Method_id-19,IMPROVES,Method_ct
2210.04944,PROPOSED,Method_low-dose
2210.04944,PROPOSED,Method_ldct
Method_low-dose,IMPROVES,Method_ldct
Method_ldct,IMPROVES,Method_low-dose
2305.02763,BELONGS_TO,Technology_darknet
2305.02763,RESEARCH_ON,Task_low-resource
Technology_darknet,BELONGS_TO,Task_low-resource
1312.0493,RESEARCH_ON,Task_token-level
2302.08956,RESEARCH_ON,Task_the
2401.12192,RESEARCH_ON,Task_text
2404.08683,RESEARCH_ON,Task_clustering
2204.01142,BELONGS_TO,Technology_ml
2204.01142,BELONGS_TO,Technology_tda
2204.01142,BELONGS_TO,Technology_ai
2204.01142,PROPOSED,Method_ai
2204.01142,PROPOSED,Method_ml
Method_ai,USES,Technology_ml
Method_ai,USES,Technology_tda
Method_ai,USES,Technology_ai
Method_ai,IMPROVES,Method_ml
Method_ml,USES,Technology_tda
Method_ml,IMPROVES,Method_ai
2105.02751,BELONGS_TO,Technology_nlp
2402.01018,BELONGS_TO,Technology_hr-multiwoz
2402.01018,BELONGS_TO,Technology_llms
2402.01018,RESEARCH_ON,Task_llm
Technology_hr-multiwoz,BELONGS_TO,Task_llm
Technology_llms,BELONGS_TO,Task_llm
1905.11833,PROPOSED,Method_brain
2301.05099,BELONGS_TO,Technology_paddleocr
2301.05099,BELONGS_TO,Technology_onnxruntime
2301.05099,PROPOSED,Method_optical
2301.05099,PROPOSED,Method_paddleocr
2301.05099,PROPOSED,Method_bert
2301.05099,PROPOSED,Method_natural
Method_optical,USES,Technology_paddleocr
Method_optical,USES,Technology_onnxruntime
Method_optical,IMPROVES,Method_paddleocr
Method_optical,IMPROVES,Method_bert
Method_optical,IMPROVES,Method_natural
Method_paddleocr,USES,Technology_paddleocr
Method_paddleocr,USES,Technology_onnxruntime
Method_paddleocr,IMPROVES,Method_optical
Method_paddleocr,IMPROVES,Method_bert
Method_paddleocr,IMPROVES,Method_natural
Method_bert,USES,Technology_paddleocr
Method_bert,USES,Technology_onnxruntime
Method_bert,IMPROVES,Method_optical
Method_bert,IMPROVES,Method_paddleocr
Method_bert,IMPROVES,Method_natural
Method_natural,USES,Technology_paddleocr
Method_natural,USES,Technology_onnxruntime
Method_natural,IMPROVES,Method_optical
Method_natural,IMPROVES,Method_paddleocr
Method_natural,IMPROVES,Method_bert
2204.07705,BELONGS_TO,Technology_tk-instruct
1908.00308,BELONGS_TO,Technology_msnet
2411.07224,BELONGS_TO,Technology_tempcharbert
2012.01303,BELONGS_TO,Technology_neurosynth
2010.03957,PROPOSED,Method_embeddings
1701.01437,BELONGS_TO,Technology_ai
2009.12812,PROPOSED,Method_knowledge
2204.08415,BELONGS_TO,Technology_semantic
2204.08415,RESEARCH_ON,Task_language
2204.08415,RESEARCH_ON,Task_sts
Technology_semantic,BELONGS_TO,Task_language
Technology_semantic,BELONGS_TO,Task_sts
2502.09150,PROPOSED,Method_network
2311.09508,BELONGS_TO,Technology_natural
2311.09508,BELONGS_TO,Technology_word2vec-inspired
2306.05704,BELONGS_TO,Technology_kodak
2306.05704,PROPOSED,Method_neural
Method_neural,USES,Technology_kodak
2409.12393,PROPOSED,Method_equation-only
2302.14705,BELONGS_TO,Technology_acceltran
2302.14705,BELONGS_TO,Technology_dynatran
2302.14705,BELONGS_TO,Technology_energon
2308.04457,PROPOSED,Method_physics-informed
2010.10502,PROPOSED,Method_modernized
2410.18287,BELONGS_TO,Technology_federated
2410.12511,BELONGS_TO,Technology_bios
2410.12511,BELONGS_TO,Technology_ai
2410.04410,BELONGS_TO,Technology_wikirevhist
2008.11825,BELONGS_TO,Technology_nlp
2302.05932,BELONGS_TO,Technology_nlp
2302.05932,RESEARCH_ON,Task_dialogue
Technology_nlp,BELONGS_TO,Task_dialogue
1812.03825,BELONGS_TO,Technology_nlp
2312.03151,BELONGS_TO,Technology_mtl
2312.03151,PROPOSED,Method_just-train-twice
Method_just-train-twice,USES,Technology_mtl
2408.11432,PROPOSED,Method_e
2311.04661,PROPOSED,Method_massive
2311.04661,PROPOSED,Method_closed
2311.04661,RESEARCH_ON,Task_massive
2311.04661,RESEARCH_ON,Task_closed
Method_massive,IMPROVES,Method_closed
Method_massive,EVALUATES,Task_massive
Method_massive,EVALUATES,Task_closed
Method_closed,IMPROVES,Method_massive
Method_closed,EVALUATES,Task_massive
Method_closed,EVALUATES,Task_closed
2209.00647,BELONGS_TO,Technology_nlp
2209.00647,BELONGS_TO,Technology_arxiv
2209.00647,PROPOSED,Method_visual
Method_visual,USES,Technology_nlp
Method_visual,USES,Technology_arxiv
2311.05161,BELONGS_TO,Technology_sequence-length-aware
2311.05161,BELONGS_TO,Technology_llms
2311.05161,BELONGS_TO,Technology_llama
2311.05161,BELONGS_TO,Technology_opt
2311.05161,PROPOSED,Method_aqas
2311.05161,PROPOSED,Method_activation-quantization-aware
2311.05161,PROPOSED,Method_sequence-length-aware
Method_aqas,USES,Technology_sequence-length-aware
Method_aqas,USES,Technology_llms
Method_aqas,USES,Technology_llama
Method_aqas,USES,Technology_opt
Method_aqas,IMPROVES,Method_activation-quantization-aware
Method_aqas,IMPROVES,Method_sequence-length-aware
Method_activation-quantization-aware,USES,Technology_sequence-length-aware
Method_activation-quantization-aware,USES,Technology_llms
Method_activation-quantization-aware,USES,Technology_llama
Method_activation-quantization-aware,USES,Technology_opt
Method_activation-quantization-aware,IMPROVES,Method_aqas
