head,relation,tail
1810.12368,RESEARCH_ON,Task_cognition
2406.14479,BELONGS_TO,Technology_natural_language_processing
2401.05632,BELONGS_TO,Technology_natural_language_processing
1804.09558,BELONGS_TO,Technology_internet
2210.06828,BELONGS_TO,Technology_natural_language_processing
2405.02375,BELONGS_TO,Technology_natural_language_processing
2205.00452,BELONGS_TO,Technology_artificial_intelligence
2312.02590,PROPOSED,Method_translation_knowledge
2308.08807,BELONGS_TO,Technology_natural_language_processing
2003.01200,BELONGS_TO,Technology_natural_language_processing
2310.00734,PROPOSED,Method_parsing
2003.10286,BELONGS_TO,Technology_artificial_intelligence
2404.03189,BELONGS_TO,Technology_artificial_intelligence
2002.07306,BELONGS_TO,Technology_gpt
2403.16444,BELONGS_TO,Technology_chatbots
2204.04282,PROPOSED,Method_em_algorithm
2209.10785,BELONGS_TO,Technology_umls
2204.10805,BELONGS_TO,Technology_natural_language_processing
2012.03756,BELONGS_TO,Technology_artificial_intelligence
2403.18547,BELONGS_TO,Technology_uml
2202.05457,BELONGS_TO,Technology_lstm
2311.04916,PROPOSED,Method_cognition
2402.00786,BELONGS_TO,Technology_natural_language_processing
2103.11790,BELONGS_TO,Technology_natural_language_processing
2411.01141,PROPOSED,Method_dci
2305.11598,BELONGS_TO,Technology_large_language_models
2403.13737,RESEARCH_ON,Task_evaluation
2305.15041,PROPOSED,Method_learning
2305.15041,PROPOSED,Method_proving
Method_learning,IMPROVES,Method_proving
Method_proving,IMPROVES,Method_learning
2309.05494,BELONGS_TO,Technology_transformer
2302.04045,BELONGS_TO,Technology_natural_language_processing
1506.04488,BELONGS_TO,Technology_natural_language_processing
2312.09718,BELONGS_TO,Technology_natural_language_processing
2009.06823,BELONGS_TO,Technology_natural_language_processing
2407.08143,BELONGS_TO,Technology_e-commerce
2109.07437,BELONGS_TO,Technology_natural_language_processing
2307.04053,BELONGS_TO,Technology_natural_language_processing
2112.06642,RESEARCH_ON,Task_dictionary
1906.07337,BELONGS_TO,Technology_natural_language_processing
2303.13001,BELONGS_TO,Technology_gpt
2309.02912,BELONGS_TO,Technology_natural_language_processing
2211.00321,BELONGS_TO,Technology_natural_language_processing
2009.02835,BELONGS_TO,Technology_bert
2305.18893,BELONGS_TO,Technology_natural_language_processing
2110.15732,BELONGS_TO,Technology_nlp
2110.15732,BELONGS_TO,Technology_privacy
2404.11706,BELONGS_TO,Technology_artificial_intelligence
1707.09751,BELONGS_TO,Technology_word_vectors
2310.06254,BELONGS_TO,Technology_natural_language_processing
2310.06254,PROPOSED,Method_content_annotation
Method_content_annotation,USES,Technology_natural_language_processing
2012.07060,BELONGS_TO,Technology_wordnets
2312.17294,BELONGS_TO,Technology_chatbots
2312.17294,BELONGS_TO,Technology_gpt
2204.12935,BELONGS_TO,Technology_natural_language_processing
2309.06085,RESEARCH_ON,Task_cognition
2306.08852,BELONGS_TO,Technology_natural_language_processing
2409.16974,BELONGS_TO,Technology_artificial_intelligence
2311.09976,BELONGS_TO,Technology_chatbots
2209.00647,BELONGS_TO,Technology_natural_language_processing
2308.11531,BELONGS_TO,Technology_natural_language_processing
2102.07071,PROPOSED,Method_proving
2304.05568,RESEARCH_ON,Task_cognition
2311.06592,BELONGS_TO,Technology_chatbots
2103.03732,BELONGS_TO,Technology_natural_language_processing
2303.01197,BELONGS_TO,Technology_natural_language_processing
2203.17247,BELONGS_TO,Technology_internet
2009.14109,BELONGS_TO,Technology_natural_language_processing
2208.08176,BELONGS_TO,Technology_natural_language_processing
2305.05390,BELONGS_TO,Technology_artificial_intelligence
2305.05390,PROPOSED,Method_artificial_intelligence
2307.14544,BELONGS_TO,Technology_artificial_intelligence
2005.05692,BELONGS_TO,Technology_natural_language_processing
2308.15448,PROPOSED,Method_word_vectors
2203.03073,BELONGS_TO,Technology_automation
2306.10634,PROPOSED,Method_text_processing
2007.10055,PROPOSED,Method_embedding
2409.14192,PROPOSED,Method_sql_query
2003.07074,BELONGS_TO,Technology_artificial_intelligence
2402.16751,BELONGS_TO,Technology_artificial_intelligence
2205.11799,BELONGS_TO,Technology_natural_language_processing
2412.17490,BELONGS_TO,Technology_vrml
2406.11651,BELONGS_TO,Technology_gpt
1906.00112,BELONGS_TO,Technology_word_vectors
1906.00112,BELONGS_TO,Technology_embedding
2311.09605,BELONGS_TO,Technology_natural_language_processing
2012.09807,BELONGS_TO,Technology_natural_language_processing
2501.14777,BELONGS_TO,Technology_chatbots
2501.10383,BELONGS_TO,Technology_artificial_intelligence
2401.17974,BELONGS_TO,Technology_natural_language_processing
2302.12692,BELONGS_TO,Technology_natural_language_processing
1804.03562,PROPOSED,Method_machine_learning
1909.05359,BELONGS_TO,Technology_artificial_intelligence
1909.05359,PROPOSED,Method_artificial_intelligence
2211.06846,BELONGS_TO,Technology_bioinformatics
2105.01192,BELONGS_TO,Technology_natural_language_processing
1902.00193,BELONGS_TO,Technology_natural_language_processing
2104.07972,BELONGS_TO,Technology_natural_language_processing
1906.06755,BELONGS_TO,Technology_lstm
2402.01643,BELONGS_TO,Technology_learning
2402.01643,PROPOSED,Method_learning
2402.01643,RESEARCH_ON,Task_simulation
Method_learning,USES,Technology_learning
Method_learning,EVALUATES,Task_simulation
Technology_learning,BELONGS_TO,Task_simulation
2101.06426,BELONGS_TO,Technology_natural_language_processing
2304.10750,BELONGS_TO,Technology_artificial_intelligence
2108.01250,PROPOSED,Method_text_processing
2303.12023,BELONGS_TO,Technology_artificial_intelligence
2204.03276,BELONGS_TO,Technology_internet
2212.01635,BELONGS_TO,Technology_artificial_intelligence
2404.19024,BELONGS_TO,Technology_gpt
2205.05137,BELONGS_TO,Technology_natural_language_processing
2406.12230,BELONGS_TO,Technology_transformer
2406.12230,PROPOSED,Method_transformer
2104.10640,BELONGS_TO,Technology_natural_language_processing
2104.10640,PROPOSED,Method_question_answering
Method_question_answering,USES,Technology_natural_language_processing
2308.10444,BELONGS_TO,Technology_gpt
2308.10444,RESEARCH_ON,Task_lstm
Technology_gpt,BELONGS_TO,Task_lstm
1811.04454,BELONGS_TO,Technology_natural_language_processing
2109.07830,PROPOSED,Method_language_models
2210.16773,PROPOSED,Method_semantics
2403.13590,BELONGS_TO,Technology_natural_language_processing
2407.01585,BELONGS_TO,Technology_natural_language_processing
2502.11198,BELONGS_TO,Technology_natural_language_processing
2212.05974,PROPOSED,Method_algorithms
2404.10032,BELONGS_TO,Technology_artificial_intelligence
1903.11340,PROPOSED,Method_remodularization
2310.14110,BELONGS_TO,Technology_natural_language_processing
2409.19027,BELONGS_TO,Technology_artificial_intelligence
2409.19027,BELONGS_TO,Technology_bioinformatics
2005.07202,BELONGS_TO,Technology_natural_language_processing
2107.00941,RESEARCH_ON,Task_information_extraction
2107.00941,RESEARCH_ON,Task_natural
2310.19975,BELONGS_TO,Technology_natural_language_processing
2310.19975,RESEARCH_ON,Task_cognition
Technology_natural_language_processing,BELONGS_TO,Task_cognition
2502.13628,BELONGS_TO,Technology_natural_language_processing
2310.07109,BELONGS_TO,Technology_transformer
2106.11384,BELONGS_TO,Technology_natural_language_processing
2004.07453,BELONGS_TO,Technology_natural_language_processing
2404.01536,BELONGS_TO,Technology_natural_language_processing
2112.07191,BELONGS_TO,Technology_natural_language_processing
1701.00066,BELONGS_TO,Technology_natural_language_processing
2106.08361,BELONGS_TO,Technology_natural_language_processing
2310.14564,BELONGS_TO,Technology_gpt
2202.13229,BELONGS_TO,Technology_natural_language_processing
2409.13701,BELONGS_TO,Technology_bert
2212.08407,BELONGS_TO,Technology_natural_language_processing
2210.12396,BELONGS_TO,Technology_natural_language_processing
2101.07769,BELONGS_TO,Technology_natural_language_processing
2101.07769,BELONGS_TO,Technology_artificial_intelligence
2101.07769,PROPOSED,Method_artificial_intelligence
2105.12762,BELONGS_TO,Technology_natural_language_processing
2410.19775,BELONGS_TO,Technology_artificial_intelligence
2104.05022,BELONGS_TO,Technology_natural_language_processing
2402.11711,BELONGS_TO,Technology_parsing
2402.11711,BELONGS_TO,Technology_natural_language_processing
2501.07924,BELONGS_TO,Technology_natural_language_processing
2308.05828,BELONGS_TO,Technology_dialogue
2109.02320,BELONGS_TO,Technology_natural_language_processing
2403.10854,RESEARCH_ON,Task_umls
2205.08012,BELONGS_TO,Technology_language_models
2204.04793,BELONGS_TO,Technology_natural_language_processing
2209.01356,PROPOSED,Method_morphology
2209.14422,BELONGS_TO,Technology_natural_language_processing
2402.07792,BELONGS_TO,Technology_artificial_intelligence
2403.09077,BELONGS_TO,Technology_privacy
2012.04080,PROPOSED,Method_visual_analysis
2502.15821,BELONGS_TO,Technology_natural_language_processing
2201.09651,BELONGS_TO,Technology_natural_language_processing
2402.13874,BELONGS_TO,Technology_natural_language_processing
2302.00407,RESEARCH_ON,Task_remodularization
2204.06130,BELONGS_TO,Technology_natural_language_processing
2212.12510,BELONGS_TO,Technology_bert
2007.03020,BELONGS_TO,Technology_word_vectors
2211.09744,BELONGS_TO,Technology_natural_language_processing
2211.09744,PROPOSED,Method_natural_language_processing
2311.06414,BELONGS_TO,Technology_artificial_intelligence
2411.06151,BELONGS_TO,Technology_artificial_intelligence
2304.02738,BELONGS_TO,Technology_artificial_intelligence
2304.02738,PROPOSED,Method_robotics
Method_robotics,USES,Technology_artificial_intelligence
2205.00328,BELONGS_TO,Technology_artificial_intelligence
2308.16328,BELONGS_TO,Technology_natural_language_processing
2003.07278,BELONGS_TO,Technology_word_vectors
2003.07278,PROPOSED,Method_word_vectors
2212.10522,BELONGS_TO,Technology_natural_language_processing
2407.19655,BELONGS_TO,Technology_artificial_intelligence
2010.03957,PROPOSED,Method_embedding
2407.02317,BELONGS_TO,Technology_natural_language_processing
2402.01712,BELONGS_TO,Technology_uml
2408.10006,BELONGS_TO,Technology_lstm
1908.10678,BELONGS_TO,Technology_artificial_intelligence
2405.18448,BELONGS_TO,Technology_natural_language_processing
2410.21501,PROPOSED,Method_deep_learning
2406.09765,BELONGS_TO,Technology_natural_language_processing
2307.03823,BELONGS_TO,Technology_natural_language_processing
2410.15320,BELONGS_TO,Technology_france
2303.09402,BELONGS_TO,Technology_gpt
2406.11139,BELONGS_TO,Technology_artificial_intelligence
2106.00479,BELONGS_TO,Technology_dom
2308.00108,PROPOSED,Method_bert
2409.15749,BELONGS_TO,Technology_artificial_intelligence
2408.02054,BELONGS_TO,Technology_natural_language_processing
2211.11206,BELONGS_TO,Technology_natural_language_processing
2305.14936,RESEARCH_ON,Task_text_classification
2309.11674,RESEARCH_ON,Task_translation_knowledge
2012.00744,BELONGS_TO,Technology_artificial_intelligence
2412.13023,BELONGS_TO,Technology_artificial_intelligence
1907.01668,BELONGS_TO,Technology_natural_language_processing
2010.16357,BELONGS_TO,Technology_natural_language_processing
2111.09064,BELONGS_TO,Technology_gpt
2011.08115,BELONGS_TO,Technology_natural_language_processing
2502.09956,BELONGS_TO,Technology_natural_language_processing
2208.10926,BELONGS_TO,Technology_natural_language_processing
2007.12144,BELONGS_TO,Technology_natural_language_processing
2501.03560,BELONGS_TO,Technology_natural_language_processing
2306.05443,BELONGS_TO,Technology_artificial_intelligence
2211.05031,BELONGS_TO,Technology_wikipedia
2502.00817,BELONGS_TO,Technology_large_language_models
2502.00817,PROPOSED,Method_computational
Method_computational,USES,Technology_large_language_models
2310.10449,BELONGS_TO,Technology_artificial_intelligence
2201.00768,BELONGS_TO,Technology_natural_language_processing
2403.01638,BELONGS_TO,Technology_natural_language_processing
2305.18476,BELONGS_TO,Technology_natural_language_processing
1912.06796,BELONGS_TO,Technology_natural_language_processing
1912.06796,BELONGS_TO,Technology_artificial_intelligence
2403.08822,BELONGS_TO,Technology_natural_language_processing
2402.03181,BELONGS_TO,Technology_natural_language_processing
1406.3714,BELONGS_TO,Technology_internet
2410.12874,RESEARCH_ON,Task_natural_language_generation
1707.07835,BELONGS_TO,Technology_wikipedia
1903.11508,BELONGS_TO,Technology_natural_language_processing
2210.05109,BELONGS_TO,Technology_natural_language_processing
2409.07423,BELONGS_TO,Technology_natural_language_processing
2404.17216,BELONGS_TO,Technology_gpt
2405.04513,BELONGS_TO,Technology_natural_language_processing
2205.00265,BELONGS_TO,Technology_transformer
2110.03024,PROPOSED,Method_france
2005.14165,BELONGS_TO,Technology_natural_language_processing
2409.11815,BELONGS_TO,Technology_transformer
2011.00565,BELONGS_TO,Technology_natural_language_processing
2205.08347,BELONGS_TO,Technology_artificial_intelligence
2310.09668,PROPOSED,Method_chatbots
2406.08838,BELONGS_TO,Technology_word_vectors
2406.08838,PROPOSED,Method_word_vectors
2008.08727,RESEARCH_ON,Task_bert
1808.08949,BELONGS_TO,Technology_natural_language_processing
2406.07922,BELONGS_TO,Technology_artificial_intelligence
2309.05173,PROPOSED,Method_gpt
2403.01554,BELONGS_TO,Technology_transformer
2403.01554,PROPOSED,Method_transformer
Method_transformer,USES,Technology_transformer
2403.16554,BELONGS_TO,Technology_proving
1703.04178,BELONGS_TO,Technology_natural_language_processing
2403.19913,BELONGS_TO,Technology_gpt
2403.19913,RESEARCH_ON,Task_question_answering
Technology_gpt,BELONGS_TO,Task_question_answering
2403.03920,BELONGS_TO,Technology_artificial_intelligence
2207.04453,BELONGS_TO,Technology_bert
1407.6099,BELONGS_TO,Technology_natural_language_processing
2306.12280,RESEARCH_ON,Task_twitter
2308.06828,BELONGS_TO,Technology_embedding
2308.06828,BELONGS_TO,Technology_social_networks
2109.05362,BELONGS_TO,Technology_natural_language_processing
2304.10149,BELONGS_TO,Technology_chatbots
2212.03721,BELONGS_TO,Technology_artificial_intelligence
2212.03721,PROPOSED,Method_em_algorithm
2406.13261,BELONGS_TO,Technology_artificial_intelligence
2307.04274,BELONGS_TO,Technology_natural_language_processing
1804.04212,RESEARCH_ON,Task_cognition
2408.07983,BELONGS_TO,Technology_artificial_intelligence
2205.10226,BELONGS_TO,Technology_natural_language_processing
2105.14077,BELONGS_TO,Technology_artificial_intelligence
2005.00052,BELONGS_TO,Technology_natural_language_processing
1810.08740,BELONGS_TO,Technology_natural_language_processing
2106.08037,BELONGS_TO,Technology_natural_language_processing
2407.20608,BELONGS_TO,Technology_artificial_intelligence
2003.00975,BELONGS_TO,Technology_wikipedia
1910.14549,BELONGS_TO,Technology_france
2005.05477,PROPOSED,Method_remodularization
2005.05477,PROPOSED,Method_text_mining
Method_remodularization,IMPROVES,Method_text_mining
Method_text_mining,IMPROVES,Method_remodularization
2402.07214,BELONGS_TO,Technology_artificial_intelligence
2409.04491,RESEARCH_ON,Task_proving
2306.01983,PROPOSED,Method_gpt
2004.00362,BELONGS_TO,Technology_lstm
2004.00362,PROPOSED,Method_lstm
Method_lstm,USES,Technology_lstm
1912.00835,BELONGS_TO,Technology_transformer
2212.10025,PROPOSED,Method_learning
1906.01753,BELONGS_TO,Technology_natural_language_processing
2011.00244,BELONGS_TO,Technology_semantics
2404.01306,RESEARCH_ON,Task_cognition
2203.00211,BELONGS_TO,Technology_natural_language_processing
